variable,name,value,year,month,Model
LST,lst_180_549,-0.0231047192579171,1994,3,GLORYS
LST,lst_90_180,-0.136710174697571,1994,4,GLORYS
LST,lst_0_180,-0.129169113389634,1994,4,GLORYS
LST,lst_0_90,-0.121204366738946,1994,4,GLORYS
LST,lst_30_130,-0.133309449063727,1994,4,GLORYS
LST,lst_180_549,-0.0952454296351764,1994,4,GLORYS
LST,lst_90_180,-0.128811124504474,1994,5,GLORYS
LST,lst_0_180,-0.129332735167421,1994,5,GLORYS
LST,lst_0_90,-0.129295309224518,1994,5,GLORYS
LST,lst_30_130,-0.136390660413083,1994,5,GLORYS
LST,lst_180_549,-0.0668714064532816,1994,5,GLORYS
LST,lst_90_180,-0.0987415382654134,1994,6,GLORYS
LST,lst_0_180,-0.112093763694681,1994,6,GLORYS
LST,lst_0_90,-0.124714991315485,1994,6,GLORYS
LST,lst_30_130,-0.120667946265581,1994,6,GLORYS
LST,lst_180_549,-0.0343783487637892,1994,6,GLORYS
LST,lst_90_180,-0.10240065862485,1994,7,GLORYS
LST,lst_0_180,-0.111714998737389,1994,7,GLORYS
LST,lst_0_90,-0.120289773101102,1994,7,GLORYS
LST,lst_30_130,-0.116202119983761,1994,7,GLORYS
LST,lst_180_549,-0.00992029662985632,1994,7,GLORYS
LST,lst_90_180,-0.0803195626901151,1994,8,GLORYS
LST,lst_0_180,-0.0895510840761011,1994,8,GLORYS
LST,lst_0_90,-0.0981560575534954,1994,8,GLORYS
LST,lst_30_130,-0.095812352040692,1994,8,GLORYS
LST,lst_180_549,-0.00603799554548089,1994,8,GLORYS
LST,lst_90_180,-0.0457064463631022,1994,9,GLORYS
LST,lst_0_180,-0.055765511625384,1994,9,GLORYS
LST,lst_0_90,-0.0652350139962025,1994,9,GLORYS
LST,lst_30_130,-0.060002717086453,1994,9,GLORYS
LST,lst_180_549,0.000991221946878031,1994,9,GLORYS
LST,lst_90_180,-0.0599496807170442,1994,10,GLORYS
LST,lst_0_180,-0.0649839508764609,1994,10,GLORYS
LST,lst_0_90,-0.0693722880476234,1994,10,GLORYS
LST,lst_30_130,-0.0718300123681588,1994,10,GLORYS
LST,lst_180_549,-0.00666501920698797,1994,10,GLORYS
LST,lst_90_180,-0.0031097320645045,1994,11,GLORYS
LST,lst_0_180,-0.0089640351103679,1994,11,GLORYS
LST,lst_0_90,-0.0146538301406882,1994,11,GLORYS
LST,lst_30_130,-0.00971954445818062,1994,11,GLORYS
LST,lst_180_549,0.00869438323867994,1994,11,GLORYS
LST,lst_90_180,0.0684259572674281,1994,12,GLORYS
LST,lst_0_180,0.0622780441030072,1994,12,GLORYS
LST,lst_0_90,0.0565098662490301,1994,12,GLORYS
LST,lst_30_130,0.0620931778939362,1994,12,GLORYS
LST,lst_180_549,0.0590591581096442,1994,12,GLORYS
LST,lst_90_180,0.118749801052255,1995,1,GLORYS
LST,lst_0_180,0.128329652048118,1995,1,GLORYS
LST,lst_0_90,0.138027669313558,1995,1,GLORYS
LST,lst_30_130,0.130136296151077,1995,1,GLORYS
LST,lst_180_549,0.0510284633984792,1995,1,GLORYS
LST,lst_90_180,-0.0246116722712946,1995,2,GLORYS
LST,lst_0_180,-0.0252620522129373,1995,2,GLORYS
LST,lst_0_90,-0.0256850039944868,1995,2,GLORYS
LST,lst_30_130,-0.0289157032120409,1995,2,GLORYS
LST,lst_180_549,-0.0290102130599039,1995,2,GLORYS
LST,lst_90_180,-0.00309684662475129,1995,3,GLORYS
LST,lst_0_180,0.00265252564199311,1995,3,GLORYS
LST,lst_0_90,0.00849730643311077,1995,3,GLORYS
LST,lst_30_130,0.00488046044010902,1995,3,GLORYS
LST,lst_180_549,-0.0173552326457016,1995,3,GLORYS
LST,lst_90_180,-0.113346253993395,1995,4,GLORYS
LST,lst_0_180,-0.111457529486551,1995,4,GLORYS
LST,lst_0_90,-0.109196298351357,1995,4,GLORYS
LST,lst_30_130,-0.114331209757338,1995,4,GLORYS
LST,lst_180_549,-0.0961807013595448,1995,4,GLORYS
LST,lst_90_180,-0.138367090656425,1995,5,GLORYS
LST,lst_0_180,-0.143382993362226,1995,5,GLORYS
LST,lst_0_90,-0.147886253757544,1995,5,GLORYS
LST,lst_30_130,-0.154297190580471,1995,5,GLORYS
LST,lst_180_549,-0.0752464241882933,1995,5,GLORYS
LST,lst_90_180,-0.140535427651901,1995,6,GLORYS
LST,lst_0_180,-0.137080885860877,1995,6,GLORYS
LST,lst_0_90,-0.13323386608523,1995,6,GLORYS
LST,lst_30_130,-0.14666277856005,1995,6,GLORYS
LST,lst_180_549,-0.0637404628582124,1995,6,GLORYS
LST,lst_90_180,-0.0653171209821578,1995,7,GLORYS
LST,lst_0_180,-0.0799824301632036,1995,7,GLORYS
LST,lst_0_90,-0.094174020574664,1995,7,GLORYS
LST,lst_30_130,-0.0847849646709632,1995,7,GLORYS
LST,lst_180_549,0.00152658344336526,1995,7,GLORYS
LST,lst_90_180,-0.101610925870778,1995,8,GLORYS
LST,lst_0_180,-0.105472505906076,1995,8,GLORYS
LST,lst_0_90,-0.108877444151817,1995,8,GLORYS
LST,lst_30_130,-0.109950854875573,1995,8,GLORYS
LST,lst_180_549,-0.0275245145723223,1995,8,GLORYS
LST,lst_90_180,-0.0370388175870783,1995,9,GLORYS
LST,lst_0_180,-0.0469420238682357,1995,9,GLORYS
LST,lst_0_90,-0.0566893505280904,1995,9,GLORYS
LST,lst_30_130,-0.0461817959613226,1995,9,GLORYS
LST,lst_180_549,-0.0147473079189586,1995,9,GLORYS
LST,lst_90_180,-0.0619740039741019,1995,10,GLORYS
LST,lst_0_180,-0.0747376134591686,1995,10,GLORYS
LST,lst_0_90,-0.087015736926093,1995,10,GLORYS
LST,lst_30_130,-0.0810735376739903,1995,10,GLORYS
LST,lst_180_549,-0.0183603854265703,1995,10,GLORYS
LST,lst_90_180,0.000828664697711746,1995,11,GLORYS
LST,lst_0_180,0.00669361505131316,1995,11,GLORYS
LST,lst_0_90,0.0127593196543647,1995,11,GLORYS
LST,lst_30_130,0.00870226080992813,1995,11,GLORYS
LST,lst_180_549,-0.000585276536844573,1995,11,GLORYS
LST,lst_90_180,0.0598669244970249,1995,12,GLORYS
LST,lst_0_180,0.0575282254650897,1995,12,GLORYS
LST,lst_0_90,0.0551092294582457,1995,12,GLORYS
LST,lst_30_130,0.0618448106194724,1995,12,GLORYS
LST,lst_180_549,0.0306096270848815,1995,12,GLORYS
LST,lst_90_180,-0.0479081339085276,1996,1,GLORYS
LST,lst_0_180,-0.0543107896944857,1996,1,GLORYS
LST,lst_0_90,-0.0605687661854843,1996,1,GLORYS
LST,lst_30_130,-0.0621695693170145,1996,1,GLORYS
LST,lst_180_549,-0.0353746529693218,1996,1,GLORYS
LST,lst_90_180,0.0166113990247351,1996,2,GLORYS
LST,lst_0_180,0.0152027396033185,1996,2,GLORYS
LST,lst_0_90,0.013778938727603,1996,2,GLORYS
LST,lst_30_130,0.0111637501377575,1996,2,GLORYS
LST,lst_180_549,0.00508647874434166,1996,2,GLORYS
LST,lst_90_180,-0.098840418511648,1996,3,GLORYS
LST,lst_0_180,-0.100315750849232,1996,3,GLORYS
LST,lst_0_90,-0.101502103357501,1996,3,GLORYS
LST,lst_30_130,-0.108671719915189,1996,3,GLORYS
LST,lst_180_549,-0.0634050791643205,1996,3,GLORYS
LST,lst_90_180,-0.0544991397014366,1996,4,GLORYS
LST,lst_0_180,-0.0432803193261215,1996,4,GLORYS
LST,lst_0_90,-0.0319245039780324,1996,4,GLORYS
LST,lst_30_130,-0.0491632906772806,1996,4,GLORYS
LST,lst_180_549,-0.0572844515383935,1996,4,GLORYS
LST,lst_90_180,-0.133612983542345,1996,5,GLORYS
LST,lst_0_180,-0.14259990938342,1996,5,GLORYS
LST,lst_0_90,-0.151030834812035,1996,5,GLORYS
LST,lst_30_130,-0.156895151418569,1996,5,GLORYS
LST,lst_180_549,-0.0449800764491421,1996,5,GLORYS
LST,lst_90_180,-0.174661446793804,1996,6,GLORYS
LST,lst_0_180,-0.168341530793511,1996,6,GLORYS
LST,lst_0_90,-0.161351970781162,1996,6,GLORYS
LST,lst_30_130,-0.17670608442207,1996,6,GLORYS
LST,lst_180_549,-0.0689602147603082,1996,6,GLORYS
LST,lst_90_180,-0.104194353182154,1996,7,GLORYS
LST,lst_0_180,-0.116415293461087,1996,7,GLORYS
LST,lst_0_90,-0.127889658138911,1996,7,GLORYS
LST,lst_30_130,-0.121825833629194,1996,7,GLORYS
LST,lst_180_549,-0.00807153428963911,1996,7,GLORYS
LST,lst_90_180,-0.0803498124657924,1996,8,GLORYS
LST,lst_0_180,-0.0971902339430585,1996,8,GLORYS
LST,lst_0_90,-0.11356567243299,1996,8,GLORYS
LST,lst_30_130,-0.101127998922309,1996,8,GLORYS
LST,lst_180_549,-0.0136635616381818,1996,8,GLORYS
LST,lst_90_180,-0.0511448599060009,1996,9,GLORYS
LST,lst_0_180,-0.0587746232255334,1996,9,GLORYS
LST,lst_0_90,-0.0660671121808703,1996,9,GLORYS
LST,lst_30_130,-0.0561775457072169,1996,9,GLORYS
LST,lst_180_549,-0.00643767888681497,1996,9,GLORYS
LST,lst_90_180,-0.0496190033397171,1996,10,GLORYS
LST,lst_0_180,-0.0535236074223611,1996,10,GLORYS
LST,lst_0_90,-0.0570571112743932,1996,10,GLORYS
LST,lst_30_130,-0.0547478027454613,1996,10,GLORYS
LST,lst_180_549,-0.00701660260034134,1996,10,GLORYS
LST,lst_90_180,-0.0138862318760737,1996,11,GLORYS
LST,lst_0_180,-0.0164556464178564,1996,11,GLORYS
LST,lst_0_90,-0.0186871777802384,1996,11,GLORYS
LST,lst_30_130,-0.0150119205005965,1996,11,GLORYS
LST,lst_180_549,-0.0117529500252309,1996,11,GLORYS
LST,lst_90_180,0.0536137652875917,1996,12,GLORYS
LST,lst_0_180,0.051356126848426,1996,12,GLORYS
LST,lst_0_90,0.0491379599032231,1996,12,GLORYS
LST,lst_30_130,0.0532540106047831,1996,12,GLORYS
LST,lst_180_549,0.0281594338856677,1996,12,GLORYS
LST,lst_90_180,0.0468613814203404,1997,1,GLORYS
LST,lst_0_180,0.0401242546369773,1997,1,GLORYS
LST,lst_0_90,0.0333946540066312,1997,1,GLORYS
LST,lst_30_130,0.0414324242906383,1997,1,GLORYS
LST,lst_180_549,0.0118194731608344,1997,1,GLORYS
LST,lst_90_180,-0.107703533879008,1997,2,GLORYS
LST,lst_0_180,-0.106681915708334,1997,2,GLORYS
LST,lst_0_90,-0.105305342946974,1997,2,GLORYS
LST,lst_30_130,-0.108753874676948,1997,2,GLORYS
LST,lst_180_549,-0.064668655722312,1997,2,GLORYS
LST,lst_90_180,-0.068140823846579,1997,3,GLORYS
LST,lst_0_180,-0.05645657342144,1997,3,GLORYS
LST,lst_0_90,-0.0444536468933496,1997,3,GLORYS
LST,lst_30_130,-0.0584240516280344,1997,3,GLORYS
LST,lst_180_549,-0.0318828690097785,1997,3,GLORYS
LST,lst_90_180,-0.146433582660219,1997,4,GLORYS
LST,lst_0_180,-0.13490865264427,1997,4,GLORYS
LST,lst_0_90,-0.122793760819764,1997,4,GLORYS
LST,lst_30_130,-0.141763288228071,1997,4,GLORYS
LST,lst_180_549,-0.0940109853098299,1997,4,GLORYS
LST,lst_90_180,-0.0386895319973879,1997,5,GLORYS
LST,lst_0_180,-0.0510146598042769,1997,5,GLORYS
LST,lst_0_90,-0.0626204370355622,1997,5,GLORYS
LST,lst_30_130,-0.0559858875105258,1997,5,GLORYS
LST,lst_180_549,-0.00789016118390428,1997,5,GLORYS
LST,lst_90_180,-0.118914210994775,1997,6,GLORYS
LST,lst_0_180,-0.127827077305277,1997,6,GLORYS
LST,lst_0_90,-0.136160977860154,1997,6,GLORYS
LST,lst_30_130,-0.13991407207838,1997,6,GLORYS
LST,lst_180_549,-0.0414011680555205,1997,6,GLORYS
LST,lst_90_180,-0.0824009401937806,1997,7,GLORYS
LST,lst_0_180,-0.100961800297662,1997,7,GLORYS
LST,lst_0_90,-0.119104407542837,1997,7,GLORYS
LST,lst_30_130,-0.110858743831133,1997,7,GLORYS
LST,lst_180_549,0.0138122630811373,1997,7,GLORYS
LST,lst_90_180,0.00541967108507583,1997,8,GLORYS
LST,lst_0_180,-0.00873649373258747,1997,8,GLORYS
LST,lst_0_90,-0.0225606861861975,1997,8,GLORYS
LST,lst_30_130,-0.0106760955658079,1997,8,GLORYS
LST,lst_180_549,0.0508518095329237,1997,8,GLORYS
LST,lst_90_180,0.016045335454828,1997,9,GLORYS
LST,lst_0_180,0.00408878803323799,1997,9,GLORYS
LST,lst_0_90,-0.00774674205603751,1997,9,GLORYS
LST,lst_30_130,0.00529221292905697,1997,9,GLORYS
LST,lst_180_549,0.0260401774040231,1997,9,GLORYS
LST,lst_90_180,0.02496640084803,1997,10,GLORYS
LST,lst_0_180,0.00558965881326993,1997,10,GLORYS
LST,lst_0_90,-0.0136362030475849,1997,10,GLORYS
LST,lst_30_130,-0.000155012062061349,1997,10,GLORYS
LST,lst_180_549,0.0698851858354392,1997,10,GLORYS
LST,lst_90_180,0.145823832626122,1997,11,GLORYS
LST,lst_0_180,0.131090076454541,1997,11,GLORYS
LST,lst_0_90,0.116364061077811,1997,11,GLORYS
LST,lst_30_130,0.138105362412813,1997,11,GLORYS
LST,lst_180_549,0.101970256135974,1997,11,GLORYS
LST,lst_90_180,0.11060330907224,1997,12,GLORYS
LST,lst_0_180,0.081685012741277,1997,12,GLORYS
LST,lst_0_90,0.0529719034623629,1997,12,GLORYS
LST,lst_30_130,0.0775384362179732,1997,12,GLORYS
LST,lst_180_549,0.0920024948404692,1997,12,GLORYS
LST,lst_90_180,0.0870050387391827,1998,1,GLORYS
LST,lst_0_180,0.0957650610513816,1998,1,GLORYS
LST,lst_0_90,0.104534103189879,1998,1,GLORYS
LST,lst_30_130,0.100194229313806,1998,1,GLORYS
LST,lst_180_549,0.0469736377837051,1998,1,GLORYS
LST,lst_90_180,0.0594620322831754,1998,2,GLORYS
LST,lst_0_180,0.0729957354804524,1998,2,GLORYS
LST,lst_0_90,0.0864913653277973,1998,2,GLORYS
LST,lst_30_130,0.0798937387491678,1998,2,GLORYS
LST,lst_180_549,0.000564629861060398,1998,2,GLORYS
LST,lst_90_180,-0.0727719335811964,1998,3,GLORYS
LST,lst_0_180,-0.0619432583101506,1998,3,GLORYS
LST,lst_0_90,-0.0509388473232017,1998,3,GLORYS
LST,lst_30_130,-0.0617291632480223,1998,3,GLORYS
LST,lst_180_549,-0.0756699306170707,1998,3,GLORYS
LST,lst_90_180,-0.101108187002118,1998,4,GLORYS
LST,lst_0_180,-0.102533168610662,1998,4,GLORYS
LST,lst_0_90,-0.103453144866276,1998,4,GLORYS
LST,lst_30_130,-0.107123230428165,1998,4,GLORYS
LST,lst_180_549,-0.0789560192330324,1998,4,GLORYS
LST,lst_90_180,-0.0608746761354778,1998,5,GLORYS
LST,lst_0_180,-0.0682934777086942,1998,5,GLORYS
LST,lst_0_90,-0.0754780506062435,1998,5,GLORYS
LST,lst_30_130,-0.07357081250531,1998,5,GLORYS
LST,lst_180_549,-0.0231408849735214,1998,5,GLORYS
LST,lst_90_180,-0.104021123259482,1998,6,GLORYS
LST,lst_0_180,-0.119822731620251,1998,6,GLORYS
LST,lst_0_90,-0.135004186913482,1998,6,GLORYS
LST,lst_30_130,-0.127082324732654,1998,6,GLORYS
LST,lst_180_549,-0.024086321215199,1998,6,GLORYS
LST,lst_90_180,-0.0544181061337907,1998,7,GLORYS
LST,lst_0_180,-0.0726635326455697,1998,7,GLORYS
LST,lst_0_90,-0.0903089609120361,1998,7,GLORYS
LST,lst_30_130,-0.0803985202238004,1998,7,GLORYS
LST,lst_180_549,0.0184181053641472,1998,7,GLORYS
LST,lst_90_180,-0.0646821513173138,1998,8,GLORYS
LST,lst_0_180,-0.088449194204437,1998,8,GLORYS
LST,lst_0_90,-0.111737721558763,1998,8,GLORYS
LST,lst_30_130,-0.0944277371082282,1998,8,GLORYS
LST,lst_180_549,0.000274714231203058,1998,8,GLORYS
LST,lst_90_180,-0.0607449259587115,1998,9,GLORYS
LST,lst_0_180,-0.0778439475974555,1998,9,GLORYS
LST,lst_0_90,-0.094184804742981,1998,9,GLORYS
LST,lst_30_130,-0.0816977724984471,1998,9,GLORYS
LST,lst_180_549,-0.0158409918304975,1998,9,GLORYS
LST,lst_90_180,-0.0417738377128606,1998,10,GLORYS
LST,lst_0_180,-0.0440424641256192,1998,10,GLORYS
LST,lst_0_90,-0.0458267394070948,1998,10,GLORYS
LST,lst_30_130,-0.0469168391275826,1998,10,GLORYS
LST,lst_180_549,-0.0170715337072342,1998,10,GLORYS
LST,lst_90_180,0.0122843718870744,1998,11,GLORYS
LST,lst_0_180,0.0225167811599615,1998,11,GLORYS
LST,lst_0_90,0.0328698702745145,1998,11,GLORYS
LST,lst_30_130,0.0225108940620224,1998,11,GLORYS
LST,lst_180_549,0.011807856569624,1998,11,GLORYS
LST,lst_90_180,-0.0546574170015068,1998,12,GLORYS
LST,lst_0_180,-0.0526239459403332,1998,12,GLORYS
LST,lst_0_90,-0.0504672288539984,1998,12,GLORYS
LST,lst_30_130,-0.0584325878938161,1998,12,GLORYS
LST,lst_180_549,-0.030582400699232,1998,12,GLORYS
LST,lst_90_180,-0.00886442458316378,1999,1,GLORYS
LST,lst_0_180,-0.00458922753082047,1999,1,GLORYS
LST,lst_0_90,-0.000195076675289471,1999,1,GLORYS
LST,lst_30_130,-0.00293370250180435,1999,1,GLORYS
LST,lst_180_549,0.0116732674698968,1999,1,GLORYS
LST,lst_90_180,0.0110616332324183,1999,2,GLORYS
LST,lst_0_180,0.0304752535113718,1999,2,GLORYS
LST,lst_0_90,0.0496922798925139,1999,2,GLORYS
LST,lst_30_130,0.0347531497287343,1999,2,GLORYS
LST,lst_180_549,0.00306183395282893,1999,2,GLORYS
LST,lst_90_180,-0.0562168997421198,1999,3,GLORYS
LST,lst_0_180,-0.0423344401160808,1999,3,GLORYS
LST,lst_0_90,-0.0281806116587886,1999,3,GLORYS
LST,lst_30_130,-0.0443783602943591,1999,3,GLORYS
LST,lst_180_549,-0.0449671439159587,1999,3,GLORYS
LST,lst_90_180,-0.165342448702342,1999,4,GLORYS
LST,lst_0_180,-0.165886239822405,1999,4,GLORYS
LST,lst_0_90,-0.165737349392845,1999,4,GLORYS
LST,lst_30_130,-0.175531994464809,1999,4,GLORYS
LST,lst_180_549,-0.0857190988056678,1999,4,GLORYS
LST,lst_90_180,-0.156487739878564,1999,5,GLORYS
LST,lst_0_180,-0.155701602091892,1999,5,GLORYS
LST,lst_0_90,-0.154268145976257,1999,5,GLORYS
LST,lst_30_130,-0.163189859051339,1999,5,GLORYS
LST,lst_180_549,-0.0563007622248785,1999,5,GLORYS
LST,lst_90_180,-0.108671733418967,1999,6,GLORYS
LST,lst_0_180,-0.117129050847873,1999,6,GLORYS
LST,lst_0_90,-0.124928888768602,1999,6,GLORYS
LST,lst_30_130,-0.125718805794607,1999,6,GLORYS
LST,lst_180_549,-0.0314612230506872,1999,6,GLORYS
LST,lst_90_180,-0.0798131717984235,1999,7,GLORYS
LST,lst_0_180,-0.0980726757052604,1999,7,GLORYS
LST,lst_0_90,-0.11563424076973,1999,7,GLORYS
LST,lst_30_130,-0.106830006980007,1999,7,GLORYS
LST,lst_180_549,0.00230693703338822,1999,7,GLORYS
LST,lst_90_180,-0.0817255226512086,1999,8,GLORYS
LST,lst_0_180,-0.0938664147433696,1999,8,GLORYS
LST,lst_0_90,-0.105502755047249,1999,8,GLORYS
LST,lst_30_130,-0.100856523922003,1999,8,GLORYS
LST,lst_180_549,-0.0129853977489632,1999,8,GLORYS
LST,lst_90_180,-0.080468330949084,1999,9,GLORYS
LST,lst_0_180,-0.0924725817417759,1999,9,GLORYS
LST,lst_0_90,-0.104141820481224,1999,9,GLORYS
LST,lst_30_130,-0.0969006443711795,1999,9,GLORYS
LST,lst_180_549,-0.0226812128291397,1999,9,GLORYS
LST,lst_90_180,-0.0107322620986196,1999,10,GLORYS
LST,lst_0_180,-0.0186529171070904,1999,10,GLORYS
LST,lst_0_90,-0.0263410523486029,1999,10,GLORYS
LST,lst_30_130,-0.0203329501230566,1999,10,GLORYS
LST,lst_180_549,0.0161901248491424,1999,10,GLORYS
LST,lst_90_180,0.0451855851914738,1999,11,GLORYS
LST,lst_0_180,0.0582495595285998,1999,11,GLORYS
LST,lst_0_90,0.071263226707498,1999,11,GLORYS
LST,lst_30_130,0.0635332513684213,1999,11,GLORYS
LST,lst_180_549,0.0217478469517668,1999,11,GLORYS
LST,lst_90_180,-0.0310813344310196,1999,12,GLORYS
LST,lst_0_180,-0.0356369678475266,1999,12,GLORYS
LST,lst_0_90,-0.0397532606644557,1999,12,GLORYS
LST,lst_30_130,-0.0386494385324446,1999,12,GLORYS
LST,lst_180_549,-0.00931859350700324,1999,12,GLORYS
LST,lst_90_180,0.0228990801877316,2000,1,GLORYS
LST,lst_0_180,0.0195306406660599,2000,1,GLORYS
LST,lst_0_90,0.0163444030745701,2000,1,GLORYS
LST,lst_30_130,0.0167032972900053,2000,1,GLORYS
LST,lst_180_549,0.0216418001796621,2000,1,GLORYS
LST,lst_90_180,0.0409506855027438,2000,2,GLORYS
LST,lst_0_180,0.0456440702666331,2000,2,GLORYS
LST,lst_0_90,0.0503952428132577,2000,2,GLORYS
LST,lst_30_130,0.0471989164962162,2000,2,GLORYS
LST,lst_180_549,0.0147496221617388,2000,2,GLORYS
LST,lst_90_180,-0.0942616085030877,2000,3,GLORYS
LST,lst_0_180,-0.0969884532661377,2000,3,GLORYS
LST,lst_0_90,-0.0994278338362364,2000,3,GLORYS
LST,lst_30_130,-0.104165985231561,2000,3,GLORYS
LST,lst_180_549,-0.0707278878485994,2000,3,GLORYS
LST,lst_90_180,-0.0961790584068982,2000,4,GLORYS
LST,lst_0_180,-0.092754881828603,2000,4,GLORYS
LST,lst_0_90,-0.0891801950651939,2000,4,GLORYS
LST,lst_30_130,-0.100401872619668,2000,4,GLORYS
LST,lst_180_549,-0.0540432864587534,2000,4,GLORYS
LST,lst_90_180,-0.125441478649867,2000,5,GLORYS
LST,lst_0_180,-0.123497488709993,2000,5,GLORYS
LST,lst_0_90,-0.121099684748404,2000,5,GLORYS
LST,lst_30_130,-0.130135534955403,2000,5,GLORYS
LST,lst_180_549,-0.0624249746582493,2000,5,GLORYS
LST,lst_90_180,-0.130310038787637,2000,6,GLORYS
LST,lst_0_180,-0.127010965903845,2000,6,GLORYS
LST,lst_0_90,-0.12294734935707,2000,6,GLORYS
LST,lst_30_130,-0.13620221011245,2000,6,GLORYS
LST,lst_180_549,-0.0361276894190765,2000,6,GLORYS
LST,lst_90_180,-0.127614363447609,2000,7,GLORYS
LST,lst_0_180,-0.13562699047653,2000,7,GLORYS
LST,lst_0_90,-0.142984196712225,2000,7,GLORYS
LST,lst_30_130,-0.141943691602999,2000,7,GLORYS
LST,lst_180_549,-0.0421411358401635,2000,7,GLORYS
LST,lst_90_180,-0.0926214367253035,2000,8,GLORYS
LST,lst_0_180,-0.0998039463365639,2000,8,GLORYS
LST,lst_0_90,-0.106431155168099,2000,8,GLORYS
LST,lst_30_130,-0.102293226387071,2000,8,GLORYS
